COOPID, YEAR, MONTH, DAY, PRECIPITATION, MAX TEMP, MIN TEMP, MEAN TEMP
85880,2011,6,13,0.00000,95.00000,71.00000, 83.00000
85880,2011,6,14,0.00000,100.00000,73.00000, 86.50000
85880,2011,6,15,0.00000,101.00000,73.00000, 87.00000
85880,2011,6,16,0.09000,103.00000,68.00000, 85.50000
85880,2011,6,17,0.00000,93.00000,68.00000, 80.50000
85880,2011,6,18,0.18000,97.00000,67.00000, 82.00000
85880,2011,6,19,0.00000,97.00000,67.00000, 82.00000
85880,2011,6,20,0.00000,97.00000,71.00000, 84.00000
85880,2011,6,21,0.00000,99.00000,71.00000, 85.00000
85880,2011,6,22,0.00000,100.00000,71.00000, 85.50000
85880,2011,6,23,0.00000,99.00000,71.00000, 85.00000
85880,2011,6,24,0.05000,98.00000,73.00000, 85.50000
85880,2011,6,25,0.46000,89.00000,71.00000, 80.00000
85880,2011,6,26,0.00000,94.00000,69.00000, 81.50000
85880,2011,6,27,0.00000,96.00000,69.00000, 82.50000
85880,2011,6,28,1.66000,97.00000,69.00000, 83.00000
85880,2011,6,29,0.87000,92.00000,69.00000, 80.50000
85880,2011,6,30,0.00000,92.00000,71.00000, 81.50000
85880,2011,7,1,1.55000,94.00000,68.00000, 81.00000
85880,2011,7,2,0.00000,94.00000,68.00000, 81.00000
85880,2011,7,3,0.00000,94.00000,72.00000, 83.00000
85880,2011,7,4,0.00000,92.00000,70.00000, 81.00000
85880,2011,7,5,0.00000,94.00000,70.00000, 82.00000
85880,2011,7,6,0.00000,95.00000,70.00000, 82.50000
85880,2011,7,7,0.00000,97.00000,70.00000, 83.50000
85880,2011,7,8,0.00000,93.00000,72.00000, 82.50000
85880,2011,7,9,1.58000,87.00000,74.00000, 80.50000
85880,2011,7,10,0.00000,91.00000,75.00000, 83.00000
85880,2011,7,11,2.33000,95.00000,73.00000, 84.00000
85880,2011,7,12,0.01000,92.00000,73.00000, 82.50000
85880,2011,7,13,0.00000,92.00000,75.00000, 83.50000
85880,2011,7,14,0.08000,94.00000,75.00000, 84.50000
85880,2011,7,15,0.00000,92.00000,73.00000, 82.50000
85880,2011,7,16,1.38000,84.00000,73.00000, 78.50000
85880,2011,7,17,0.17000,77.00000,73.00000, 75.00000
85880,2011,7,18,0.53000,89.00000,69.00000, 79.00000
85880,2011,7,19,0.00000,91.00000,67.00000, 79.00000
85880,2011,7,20,0.00000,93.00000,67.00000, 80.00000
85880,2011,7,21,0.00000,95.00000,73.00000, 84.00000
85880,2011,7,22,0.00000,95.00000,73.00000, 84.00000
85880,2011,7,23,0.00000,94.00000,73.00000, 83.50000
85880,2011,7,24,0.00000,88.00000,73.00000, 80.50000
85880,2011,7,25,0.00000,94.00000,73.00000, 83.50000
85880,2011,7,26,0.00000,93.00000,73.00000, 83.00000
85880,2011,7,27,0.36000,89.00000,73.00000, 81.00000
85880,2011,7,28,0.47000,81.00000,73.00000, 77.00000
85880,2011,7,29,0.62000,92.00000,71.00000, 81.50000
85880,2011,7,30,0.00000,95.00000,71.00000, 83.00000
85880,2011,7,31,0.00000,98.00000,75.00000, 86.50000
85880,2011,8,1,0.08000,98.00000,75.00000, 86.50000
85880,2011,8,2,1.57000,89.00000,73.00000, 81.00000
85880,2011,8,3,0.00000,92.00000,73.00000, 82.50000
85880,2011,8,4,0.00000,97.00000,74.00000, 85.50000
85880,2011,8,5,0.00000,98.00000,76.00000, 87.00000
